Simulation Total Time;4215587
Total Number of Sensed Events by the Drone: 1274296
Number of Sensed Events by the Drone per Day
1;40591
2;40604
3;40749
4;40572
5;40758
6;40775
7;41026
8;40876
9;40988
10;40672
11;40521
12;40682
13;40732
14;40893
15;40862
16;40927
17;40955
18;40909
19;40893
20;40894
21;40656
22;40808
23;40729
24;40783
25;40453
26;40742
27;40958
28;40940
29;40911
30;40658
31;40580
32;10199
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1985076;0
Time that first node die: Node37 38 days 17:28:4
Total battery spent with drone: 5899881.0
Simulation Total Time;4224216
Total Number of Sensed Events by the Drone: 1273739
Number of Sensed Events by the Drone per Day
1;40624
2;40661
3;40814
4;40752
5;40702
6;40680
7;41048
8;40980
9;41094
10;40764
11;40807
12;40980
13;40795
14;40724
15;40783
16;40925
17;40935
18;40756
19;40711
20;40668
21;40588
22;40603
23;40902
24;40750
25;40683
26;40553
27;40546
28;40604
29;40891
30;40724
31;40545
32;10147
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.UAVWSNNode;Node0;0;197006;71615;1;24358;4224183.333332;48 days 21:23:36;32556.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node1;0;363082;93140;1;25597;3802433.333331;44 days 0:14:40;54606.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node2;0;410644;100644;1;25283;3779726.666663;43 days 17:57:22;54246.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node3;0;423098;100789;1;25373;3763276.666663;43 days 13:21:41;54579.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node4;0;428451;100535;1;25403;3760816.666662;43 days 12:44:10;54678.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node5;0;427940;100326;1;25301;3779906.666662;43 days 18:1:18;54189.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node6;0;425759;100240;0;25338;3774599.999996;43 days 16:35:25;54144.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node7;0;427679;100462;0;25347;3770879.999996;43 days 15:28:43;54429.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node8;0;392007;98260;1;25437;3777899.999996;43 days 17:26:10;54459.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node9;0;273814;76499;1;24358;4175343.333332;48 days 7:49:24;46908.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node10;0;314091;92987;0;25555;3810963.333332;44 days 2:36:50;54609.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node11;0;513483;124124;0;25989;3427259.999995;39 days 16:3:5;61221.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node12;0;615692;127308;0;26135;3371086.66666;39 days 0:26:14;62652.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node13;0;603955;127659;0;26141;3366576.666659;38 days 23:9:47;62745.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node14;0;640999;127010;1;25979;3400066.666658;39 days 8:28:2;61950.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node15;0;612482;126672;1;26007;3398779.999992;39 days 8:6:30;62067.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node16;0;648953;126793;0;26027;3394236.666658;39 days 6:52:17;61944.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node17;0;619761;127158;0;25999;3395253.333325;39 days 7:7:36;62313.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node18;0;596228;125047;1;26116;3396863.333325;39 days 7:34:30;62673.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node19;0;405204;98378;0;25555;3757053.333329;43 days 11:37:43;55056.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node20;0;337820;100092;1;25366;3771413.333331;43 days 15:39:55;53910.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node21;0;545964;126345;1;25927;3415383.333329;39 days 12:43:18;61317.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node22;0;618790;129790;0;26025;3364599.999993;38 days 22:36:47;62655.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node23;0;632467;129953;0;26059;3357303.333326;38 days 20:35:42;62628.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node24;0;635848;129263;1;25908;3389369.999992;39 days 5:30:58;61653.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node25;0;638570;129132;0;25915;3389513.333325;39 days 5:33:36;61845.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node26;0;650469;129332;0;25963;3379513.333325;39 days 2:46:12;61830.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node27;0;647413;129554;0;25901;3387626.666658;39 days 5:1:22;62118.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node28;0;609170;126927;1;26023;3393563.333325;39 days 6:39:55;62292.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node29;0;418296;100440;1;25268;3784266.666662;43 days 19:13:58;53832.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node30;0;348897;100595;1;25410;3759049.999998;43 days 12:13:13;54342.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node31;0;547213;126866;1;26002;3397673.333328;;62151.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node32;0;624787;129843;1;25920;3381569.999993;39 days 3:19:59;62043.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node33;0;633909;129560;1;25932;3382399.999992;39 days 3:34:7;62001.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node34;0;639283;129318;1;25968;3378819.999992;39 days 2:33:52;61989.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node35;0;642012;129347;0;25940;3383196.666658;39 days 3:50:0;62256.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node36;0;649406;129669;0;25999;3370143.333325;39 days 0:9:39;62370.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node37;0;653114;129818;0;26023;3364653.333325;38 days 22:38:6;62406.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node38;0;611567;126946;0;25940;3407206.666658;39 days 10:27:30;61797.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node39;0;419892;100241;0;25339;3774423.333329;43 days 16:27:15;54336.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node40;0;348184;100846;1;25485;3744039.999998;43 days 8:1:58;55152.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node41;0;550076;127766;0;26103;3371839.999995;39 days 0:37:24;62739.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node42;0;624119;130049;0;26040;3359509.999993;38 days 21:12:3;62919.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node43;0;635458;129797;0;25993;3369863.333326;39 days 0:4:41;62223.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node44;0;640387;129692;0;25946;3378746.666658;39 days 2:33:52;62154.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node45;0;643980;129540;1;25875;3392099.999992;39 days 6:18:16;61761.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node46;0;649298;129836;1;25985;3370806.666658;39 days 0:20:34;62148.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node47;0;654748;129986;0;26021;3363306.666658;38 days 22:16:49;62694.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node48;0;617758;127301;0;26019;3390489.999992;39 days 5:50:2;62187.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node49;0;416965;100517;0;25323;3774329.999995;;54741.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node50;0;348912;100486;1;25288;3780473.333331;43 days 18:13:47;53850.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node51;0;550916;126920;0;26024;3393466.666662;39 days 6:39:55;62028.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node52;0;623255;129757;1;25944;3378429.999993;39 days 2:28:57;62103.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node53;0;636313;130120;0;25968;3370799.999992;39 days 0:20:34;62115.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node54;0;638550;130131;0;26033;3359856.666659;38 days 21:18:44;63111.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node55;0;642458;130368;0;26008;3361653.333325;38 days 21:48:25;62676.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node56;0;649604;130057;1;26029;3361263.333325;38 days 21:41:6;62580.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node57;0;657100;130046;0;25980;3369539.999991;38 days 23:59:0;62460.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node58;0;618831;127194;0;26075;3382226.666658;39 days 3:30:37;62427.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node59;0;412167;100436;1;25280;3782306.666662;43 days 18:38:29;54318.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node60;0;348312;100264;0;25334;3775026.666664;43 days 16:38:8;54564.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node61;0;550492;127049;0;26048;3388176.666662;39 days 5:10:1;61968.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node62;0;617442;129721;0;25981;3372623.333327;39 days 0:51:31;62274.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node63;0;635698;129978;0;26040;3360219.999992;38 days 21:24:24;62904.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node64;0;635644;130086;0;25944;3375139.999992;39 days 1:32:35;62238.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node65;0;641790;129921;0;26032;3362123.333325;38 days 21:56:18;62952.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node66;0;647355;129860;1;25924;3380733.333325;39 days 3:6:1;62223.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node67;0;652541;129519;1;25970;3376476.666658;39 days 1:54:46;62037.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node68;0;620563;126890;0;26018;3394766.666658;39 days 6:59:43;61965.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node69;0;408762;100376;1;25263;3785739.999996;43 days 19:38:39;53982.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node70;0;346261;100668;1;25319;3773486.666664;43 days 16:11:50;54411.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node71;0;547854;126986;0;26034;3391139.999995;39 days 6:0:9;62169.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node72;0;608229;129559;1;25883;3390576.66666;39 days 5:50:2;61971.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node73;0;635677;129505;0;25943;3381116.666659;39 days 3:12:21;62283.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node74;0;632944;128940;1;25859;3400766.666659;39 days 8:43:10;61221.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node75;0;640589;129150;0;25878;3395499.999992;39 days 7:14:2;61578.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node76;0;647729;129163;0;25934;3386036.666658;39 days 4:34:43;62016.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node77;0;646718;129238;0;25952;3382286.666658;39 days 3:32:48;61962.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node78;0;622327;127052;0;26030;3391146.666658;39 days 6:0:9;62205.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node79;0;402320;100641;0;25392;3761589.999996;43 days 12:53:33;55074.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node80;0;329082;98521;0;25500;3764789.999998;43 days 13:47:6;54903.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node81;0;519806;124807;1;26068;3407263.333329;39 days 10:27:49;62337.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node82;0;580579;127249;0;25992;3395509.999994;39 days 7:14:2;62331.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node83;0;635998;127157;1;26019;3391929.999992;;62307.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node84;0;606781;126719;0;25994;3400476.666659;39 days 8:34:50;61923.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node85;0;641616;126653;0;26024;3396136.666658;;62049.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node86;0;616249;126645;1;26034;3394549.999992;39 days 6:56:6;61911.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node87;0;642319;126465;1;25966;3407683.333324;39 days 10:36:58;61638.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node88;0;595901;124370;1;26069;3411466.666658;39 days 11:38:19;61860.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node89;0;365853;98108;0;25438;3779253.33333;43 days 17:48:58;54486.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node90;0;224642;76667;1;24403;4166163.333332;48 days 5:17:11;47412.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node91;0;343333;98416;0;25399;3782673.333331;43 days 18:44:59;54477.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node92;0;404721;100744;1;25343;3768726.666663;43 days 14:52:11;54825.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node93;0;422362;100865;0;25406;3757016.666662;43 days 11:37:43;54570.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node94;0;426315;100598;0;25400;3760686.666662;43 days 12:39:7;54675.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node95;0;425662;100508;0;25386;3763919.999996;43 days 13:33:4;54426.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node96;0;425804;100281;0;25387;3766023.333329;43 days 14:7:19;54219.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node97;0;426650;100231;1;25332;3775689.999996;43 days 16:48:46;54126.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node98;0;393871;97887;1;25457;3778296.666663;43 days 17:31:44;54714.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node99;0;229779;76130;1;24200;4205366.666665;48 days 16:10:13;46590.0
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1984158;0
Time that first node die: Node23 38 days 20:35:42
Total battery spent with drone: 5895957.0
Simulation Total Time;4209315
Total Number of Sensed Events by the Drone: 1281552
Number of Sensed Events by the Drone per Day
1;40543
2;40726
3;40783
4;41098
5;40900
6;41242
7;41056
8;41201
9;41043
10;41103
11;41167
12;40987
13;41115
14;40965
15;41035
16;41062
17;40842
18;40909
19;40914
20;41194
21;40976
22;41045
23;41120
24;41070
25;41207
26;40797
27;41128
28;40890
29;41004
30;41087
31;41144
32;10199
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.UAVWSNNode;Node0;0;197805;71719;1;24445;4208643.333332;48 days 17:6:57;32376.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node1;0;363605;93521;1;25573;3802623.333331;44 days 0:18:3;54387.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node2;0;410912;101016;1;25348;3765173.333329;43 days 13:53:54;54567.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node3;0;424160;100910;0;25455;3748399.999996;43 days 9:13:37;55098.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node4;0;428990;100703;1;25324;3772303.333329;43 days 15:53:44;54237.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node5;0;428467;100597;0;25405;3759863.333329;43 days 12:25:14;54531.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node6;0;426691;100717;1;25354;3767163.333329;43 days 14:28:25;54597.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node7;0;428709;100940;0;25366;3762933.333329;43 days 13:15:47;54984.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node8;0;392174;98497;1;25459;3771863.333329;43 days 15:47:43;54468.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node9;0;274127;76284;1;24332;4181826.666665;48 days 9:38:4;46560.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node10;0;315401;93481;0;25657;3789023.333331;43 days 20:30:35;55059.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node11;0;513899;125230;1;26139;3391199.999995;39 days 6:0:25;62514.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node12;0;617087;127823;1;26116;3369103.333326;38 days 23:51:46;62952.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node13;0;606171;127779;0;26012;3386876.66666;39 days 4:48:51;62463.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node14;0;641708;127069;0;26031;3390809.999992;39 days 5:54:54;62271.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node15;0;612824;127202;0;25995;3395479.999992;39 days 7:11:55;62211.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node16;0;649864;127294;1;26023;3389893.333324;39 days 5:38:48;61977.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node17;0;620997;127766;0;26051;3380506.666659;39 days 3:1:59;62673.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node18;0;596951;125313;1;26172;3384869.999992;39 days 4:16:31;63102.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node19;0;404365;98702;1;25530;3757979.999996;43 days 11:53:12;54828.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node20;0;338435;100445;0;25368;3767549.999998;43 days 14:33:38;53523.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node21;0;547688;127133;0;26052;3386669.999995;39 days 4:44:56;62361.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node22;0;620238;130332;0;26030;3358346.66666;38 days 20:52:40;62625.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node23;0;634063;130126;0;25987;3367573.333326;38 days 23:26:53;62517.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node24;0;636370;129742;1;25943;3378746.666659;39 days 2:33:0;61932.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node25;0;638522;129964;1;26005;3366193.333325;38 days 23:4:8;62631.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node26;0;650911;129716;0;26023;3365673.333325;;62355.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node27;0;649000;130016;0;25977;3370339.999992;39 days 0:12:25;62409.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node28;0;609870;127799;0;26031;3383509.999992;39 days 3:52:22;62352.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node29;0;418126;100973;1;25411;3755103.333329;43 days 11:5:37;55026.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node30;0;349496;100075;1;25369;3771083.333331;43 days 15:33:18;54288.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node31;0;546516;127480;0;26043;3384699.999995;39 days 4:12:14;62220.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node32;0;625989;130198;0;25955;3372186.666659;39 days 0:45:17;62451.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node33;0;634517;129604;1;25991;3372126.666659;39 days 0:43:4;62880.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node34;0;638809;129547;0;25932;3382529.999992;39 days 3:36:18;62046.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node35;0;641403;129872;0;26048;3359946.666658;38 days 21:19:23;62748.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node36;0;650188;129694;1;25861;3392893.333325;39 days 6:31:41;61707.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node37;0;653887;129754;0;25959;3375959.999991;39 days 1:46:57;62328.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node38;0;612019;127263;0;26081;3380536.666658;39 days 3:2:37;62415.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node39;0;420092;100810;1;25286;3777566.666662;43 days 17:19:38;54480.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node40;0;347142;100497;0;25293;3779529.999998;43 days 17:52:44;54087.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node41;0;549511;127435;1;26190;3360649.999995;38 days 21:31:4;62991.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node42;0;624022;129658;1;26017;3367253.333326;38 days 23:21:20;62553.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node43;0;634932;128954;1;25772;3415126.666659;39 days 12:39:51;60948.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node44;0;639288;128632;1;25850;3405346.666658;39 days 9:57:45;61239.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node45;0;642173;129495;1;25988;3373716.666658;39 days 1:8:40;62340.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node46;0;648575;129808;0;25987;3370753.333325;39 days 0:19:26;62361.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node47;0;654036;129555;0;26025;3366949.999991;38 days 23:16:13;62526.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node48;0;617332;127043;0;25946;3405236.666658;39 days 9:54:25;61971.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node49;0;416975;100496;0;25350;3770039.999995;43 days 15:14:54;54651.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node50;0;348678;99964;1;25264;3789693.333331;43 days 20:46:25;54246.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node51;0;550005;127031;0;25974;3400689.999995;39 days 8:38:24;61884.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node52;0;622589;129566;0;25912;3385673.333326;39 days 4:28:4;61980.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node53;0;635002;128924;1;25924;3390093.333325;39 days 5:41:46;61929.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node54;0;636775;128675;1;25876;3400583.333325;39 days 8:36:29;61773.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node55;0;641123;129455;0;25854;3396449.999992;39 days 7:28:21;61833.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node56;0;647945;129472;0;26034;3366279.999991;38 days 23:6:18;62529.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node57;0;655929;129392;0;25904;3388746.666658;39 days 5:19:40;61404.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node58;0;618845;126459;1;25957;3409243.333325;39 days 11:1:11;61728.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node59;0;411520;100268;0;25329;3775819.999996;43 days 16:54:38;54336.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node60;0;347559;100138;1;25179;3802119.999998;44 days 0:11:31;53883.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node61;0;550592;126897;1;26017;3394863.333328;39 days 7:1:30;62070.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node62;0;617260;129475;1;25991;3373416.66666;39 days 1:3:47;62616.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node63;0;634357;129760;0;25991;3370566.666659;39 days 0:16:11;62370.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node64;0;635128;129131;1;25843;3401523.333325;39 days 8:52:6;61623.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node65;0;640933;129328;0;25972;3378053.333325;39 days 2:20:54;62328.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node66;0;646728;129655;0;25886;3389116.666658;39 days 5:25:39;62187.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node67;0;652118;129334;0;25980;3376659.999992;39 days 1:58:32;62277.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node68;0;619743;126836;1;26029;3393473.333325;39 days 6:38:0;62067.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node69;0;409158;100385;1;25244;3788816.666662;43 days 20:28:31;54102.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node70;0;345746;100415;0;25396;3763183.333331;43 days 13:20:47;54678.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node71;0;547966;127096;0;26034;3390039.999995;39 days 5:41:17;62187.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node72;0;608408;129227;1;25869;3396229.999993;39 days 7:24:27;61416.0
